----------------
; Command Info ;
----------------
Report Timing: Found 10 setup paths (0 violated).  Worst case slack is 1.583 

Tcl Command:
    report_timing -setup -show_routing -file ahaabaa -panel_name {Setup: pll_4|altpll_component|auto_generated|pll1|clk[0]} -to_clock [get_clocks { pll_4|altpll_component|auto_generated|pll1|clk[0] }] -npaths 10 -detail path_only

Options:
    -to_clock [get_clocks { pll_4|altpll_component|auto_generated|pll1|clk[0] }] 
    -setup 
    -npaths 10 
    -show_routing 
    -detail path_only 
    -panel_name {Setup: pll_4|altpll_component|auto_generated|pll1|clk[0]} 
    -file {ahaabaa} 

Delay Model:
    Slow 1200mV 85C Model

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Summary of Paths                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;
+-------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+---------------------------------------------------+--------------+------------+------------+
; Slack ; From Node                                                                                                                                                            ; To Node                                                                                                                            ; Launch Clock                                      ; Latch Clock                                       ; Relationship ; Clock Skew ; Data Delay ;
+-------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+---------------------------------------------------+--------------+------------+------------+
; 1.583 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[51]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.335      ;
; 1.602 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[52]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.316      ;
; 1.603 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_37_result_add_0_0_o[52] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.315      ;
; 1.606 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[52]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.312      ;
; 1.611 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u1_m0_wo0_mtree_mult1_11_result_add_0_0_o[53] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.109     ; 8.278      ;
; 1.622 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[54] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.141     ; 8.235      ;
; 1.625 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[54] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.141     ; 8.232      ;
; 1.627 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u1_m0_wo0_mtree_mult1_27_im3_component|mult_jau:auto_generated|dffe22  ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u1_m0_wo0_mtree_mult1_27_result_add_0_0_o[55] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.092     ; 8.279      ;
; 1.629 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[52]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.289      ;
; 1.629 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u1_m0_wo0_mtree_mult1_17_im3_component|mult_jau:auto_generated|dffe14  ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u1_m0_wo0_mtree_mult1_17_result_add_0_0_o[50] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.079     ; 8.290      ;
+-------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+---------------------------------------------------+--------------+------------+------------+

Path #1: Setup slack is 1.583 
===============================================================================
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Path Summary                                                                                                                                                                            ;
+--------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Property           ; Value                                                                                                                                                              ;
+--------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; From Node          ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14 ;
; To Node            ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[51]                                  ;
; Launch Clock       ; pll_4|altpll_component|auto_generated|pll1|clk[0]                                                                                                                  ;
; Latch Clock        ; pll_4|altpll_component|auto_generated|pll1|clk[0]                                                                                                                  ;
; Data Arrival Time  ; 8.685                                                                                                                                                              ;
; Data Required Time ; 10.268                                                                                                                                                             ;
; Slack              ; 1.583                                                                                                                                                              ;
+--------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------+

+-----------------------------------------------------------------------------------------+
; Statistics                                                                              ;
+---------------------------+--------+-------+-------------+------------+--------+--------+
; Property                  ; Value  ; Count ; Total Delay ; % of Total ; Min    ; Max    ;
;   2.602 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y25_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[8]~16|cout                                        ;
;   2.602 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y25_N18                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   2.602 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y25_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[9]~18|cin                                         ;
;   2.668 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X31_Y25_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[9]~18|cout                                        ;
;   2.668 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y25_N20                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   2.668 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y25_N22                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[10]~20|cin                                        ;
;   2.734 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y25_N22                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[10]~20|cout                                       ;
;   2.734 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y25_N22                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   2.734 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y25_N24                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[11]~22|cin                                        ;
;   3.270 ;   0.536 ; RR ; CELL ; 1      ; LCCOMB_X31_Y25_N24                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|add288_result[11]~22|combout                                    ;
;   3.294 ;   0.024 ;    ; RE   ; 2      ; LCCOMB_X31_Y25_N24                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   3.371 ;   0.077 ;    ; RE   ; 1      ; LE_BUFFER_X31_Y25_N0_I25          ; LE_BUFFER                                                                                                                                                          ;
;   3.612 ;   0.241 ;    ; RE   ; 1      ; R4_X28_Y25_N0_I30                 ; H_SEG4                                                                                                                                                             ;
;   3.928 ;   0.316 ;    ; RE   ; 1      ; C4_X28_Y26_N0_I10                 ; V_SEG4                                                                                                                                                             ;
;   4.212 ;   0.284 ;    ; RE   ; 1      ; R4_X29_Y28_N0_I12                 ; H_SEG4                                                                                                                                                             ;
;   4.524 ;   0.312 ;    ; RE   ; 1      ; LOCAL_INTERCONNECT_X31_Y28_N0_I36 ; LAB_LINE                                                                                                                                                           ;
;   4.524 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y28_N26                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~26|dataa                                                   ;
;   4.892 ;   0.368 ; RF ; CELL ; 1      ; LCCOMB_X31_Y28_N26                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~26|cout                                                    ;
;   4.892 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y28_N26                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   4.892 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X31_Y28_N28                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~28|cin                                                     ;
;   4.958 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X31_Y28_N28                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~28|cout                                                    ;
;   4.958 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X31_Y28_N28                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   4.958 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X31_Y28_N30                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~30|cin                                                     ;
;   5.494 ;   0.536 ; RR ; CELL ; 1      ; LCCOMB_X31_Y28_N30                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_im3_component|auto_generated|op_1~30|combout                                                 ;
;   5.518 ;   0.024 ;    ; RE   ; 2      ; LCCOMB_X31_Y28_N30                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   5.591 ;   0.073 ;    ; RE   ; 1      ; LE_BUFFER_X31_Y28_N0_I31          ; LE_BUFFER                                                                                                                                                          ;
;   5.826 ;   0.235 ;    ; RE   ; 1      ; R4_X28_Y27_N0_I20                 ; H_SEG4                                                                                                                                                             ;
;   6.098 ;   0.272 ;    ; RE   ; 1      ; R4_X31_Y27_N0_I16                 ; H_SEG4                                                                                                                                                             ;
;   6.407 ;   0.309 ;    ; RE   ; 1      ; LOCAL_INTERCONNECT_X32_Y27_N0_I3  ; LAB_LINE                                                                                                                                                           ;
;   6.408 ;   0.001 ; RR ; IC   ; 2      ; LCCOMB_X32_Y27_N10                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[32]~66|dataa                                                                ;
;   6.874 ;   0.466 ; RR ; CELL ; 1      ; LCCOMB_X32_Y27_N10                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[32]~66|cout                                                                 ;
;   6.874 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N10                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   6.874 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X32_Y27_N12                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[33]~68|cin                                                                  ;
;   6.940 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X32_Y27_N12                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[33]~68|cout                                                                 ;
;   6.940 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N12                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   6.940 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X32_Y27_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[34]~70|cin                                                                  ;
;   7.006 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X32_Y27_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[34]~70|cout                                                                 ;
;   7.006 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N14                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.006 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X32_Y27_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[35]~72|cin                                                                  ;
;   7.072 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X32_Y27_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[35]~72|cout                                                                 ;
;   7.072 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N16                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.072 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X32_Y27_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[36]~74|cin                                                                  ;
;   7.138 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X32_Y27_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[36]~74|cout                                                                 ;
;   7.138 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N18                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.138 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X32_Y27_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[37]~76|cin                                                                  ;
;   7.204 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X32_Y27_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[37]~76|cout                                                                 ;
;   7.204 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N20                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.204 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X32_Y27_N22                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[38]~78|cin                                                                  ;
;   7.270 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X32_Y27_N22                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[38]~78|cout                                                                 ;
;   7.270 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N22                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.270 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X32_Y27_N24                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[39]~80|cin                                                                  ;
;   7.336 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X32_Y27_N24                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[39]~80|cout                                                                 ;
;   7.336 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N24                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.336 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X32_Y27_N26                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[40]~82|cin                                                                  ;
;   7.402 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X32_Y27_N26                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[40]~82|cout                                                                 ;
;   7.402 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N26                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.402 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X32_Y27_N28                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[41]~84|cin                                                                  ;
;   7.468 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X32_Y27_N28                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[41]~84|cout                                                                 ;
;   7.468 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N28                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.468 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X32_Y27_N30                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[42]~86|cin                                                                  ;
;   7.534 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X32_Y27_N30                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[42]~86|cout                                                                 ;
;   7.534 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y27_N30                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.534 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X32_Y26_N0                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[43]~88|cin                                                                  ;
;   7.600 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X32_Y26_N0                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[43]~88|cout                                                                 ;
;   7.600 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y26_N0                 ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.600 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X32_Y26_N2                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[44]~90|cin                                                                  ;
;   7.666 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X32_Y26_N2                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[44]~90|cout                                                                 ;
;   7.666 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y26_N2                 ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.666 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X32_Y26_N4                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[45]~92|cin                                                                  ;
;   7.732 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X32_Y26_N4                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[45]~92|cout                                                                 ;
;   7.732 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y26_N4                 ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.732 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X32_Y26_N6                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[46]~94|cin                                                                  ;
;   7.798 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X32_Y26_N6                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[46]~94|cout                                                                 ;
;   7.798 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y26_N6                 ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.798 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X32_Y26_N8                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[47]~96|cin                                                                  ;
;   7.864 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X32_Y26_N8                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[47]~96|cout                                                                 ;
;   7.864 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y26_N8                 ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.864 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X32_Y26_N10                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[48]~98|cin                                                                  ;
;   7.930 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X32_Y26_N10                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[48]~98|cout                                                                 ;
;   7.930 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y26_N10                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.930 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X32_Y26_N12                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[49]~100|cin                                                                 ;
;   7.996 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X32_Y26_N12                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[49]~100|cout                                                                ;
;   7.996 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y26_N12                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   7.996 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X32_Y26_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[50]~102|cin                                                                 ;
;   8.062 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X32_Y26_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[50]~102|cout                                                                ;
;   8.062 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y26_N14                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   8.062 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X32_Y26_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[51]~104|cin                                                                 ;
;   8.598 ;   0.536 ; RR ; CELL ; 1      ; LCCOMB_X32_Y26_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[51]~104|combout                                                             ;
;   8.598 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X32_Y26_N16                ; CUDA_LCELL_COMB                                                                                                                                                    ;
;   8.598 ;   0.000 ; RR ; IC   ; 1      ; FF_X32_Y26_N17                    ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[51]|d                                                                       ;
;   8.685 ;   0.087 ; RR ; CELL ; 1      ; FF_X32_Y26_N17                    ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[51]                                  ;
